timestamp,session_id,feature,turn_count,cum_input_tokens,cum_output_tokens,cum_cache_creation_tokens,cum_cache_read_tokens,read,glob,grep,ls,edit,write,bash
2026-08-30T01:14:01+09:00,7ca77cad-b317-4d4b-aa44-6dfefbfec28b,unspecified,71,142,65629,207201,5670686,5,0,0,0,7,13,9
